publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	own_anchor	package:collection	all_issns	zdb_id
Heart, Lung and Circulation	1443-9506	1444-2892	2000	9		2022	31	12	https://www.sciencedirect.com/science/journal/14439506		40893		fulltext		Elsevier, The Australasian Society of Cardiac and Thoracic Surgeons, The Cardiac Society of Australia and New Zealand ; formerly Wiley	Serial		ELDEA:deal_elsevier_frc	1443-9506;1444-2892	2026333-8
Heart, Lung and Circulation	1443-9506	1444-2892	2023	32					https://www.sciencedirect.com/science/journal/14439506		40893		fulltext		Elsevier, The Australasian Society of Cardiac and Thoracic Surgeons, The Cardiac Society of Australia and New Zealand ; formerly Wiley	Serial		ELDEA:deal_elsevier_core	1443-9506;1444-2892	2026333-8
HeartRhythm Case Reports		2214-0271	2015	1					https://www.sciencedirect.com/science/journal/22140271		236105		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	2214-0271	2834871-0
Heat and Mass Transfer (Formerly: vorher Wrme- und Stoffbertragung = Thermo- and Fluid Dynamics)	0042-9929	1432-1181	1997	32	3				https://link.springer.com/journal/volumesAndIssues/231		888		fulltext		Springer	Serial		DESPR:deal_springer	0042-9929;0947-7411;1432-1181	1476367-9
Heat and Mass Transfer (Formerly: vorher Wrme- und Stoffbertragung = Thermo- and Fluid Dynamics)	0042-9929	1432-1181	1997	32	3				https://link.springer.com/journal/volumesAndIssues/231		888		fulltext		Springer	Serial		DESPR:deal_springer	0042-9929;0947-7411;1432-1181	1476367-9
Heat and Mass Transfer (Formerly: vorher Wrme- und Stoffbertragung = Thermo- and Fluid Dynamics)	0042-9929	1432-1181	2020	56	1				https://link.springer.com/journal/volumesAndIssues/231		888		fulltext		Springer	Serial		DESPR:deal_springer_current	0042-9929;0947-7411;1432-1181	1476367-9
Heat and Mass Transfer (Formerly: vorher Wrme- und Stoffbertragung = Thermo- and Fluid Dynamics)	0042-9929	1432-1181	2020	56	1				https://link.springer.com/journal/volumesAndIssues/231		888		fulltext		Springer	Serial		DESPR:deal_springer_current	0042-9929;0947-7411;1432-1181	1476367-9
Heat Recovery Systems and CHP	0890-4332	1878-6898	1987	7		1995	15	8	https://www.sciencedirect.com/science/journal/08904332		6755		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0890-4332;1878-6898	2518421-0
Heat Recovery Systems and CHP	0890-4332	1878-6898	1995	15		1995	15	8	https://www.sciencedirect.com/science/journal/08904332		6755		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0890-4332;1878-6898	2518421-0
Heat Transfer	0096-0802	1520-6556	1996	25					https://onlinelibrary.wiley.com/journal/26884542		4586		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	0096-0802;1099-2871;2688-4534;1520-6556;1523-1496;2688-4542	3021752-0
Hebammen Wissen (HebammenWissen)	2730-7247	2730-7255	2020	1	1				https://www.springer.com/journal/43877		473222		fulltext		Springer	Serial		DESPR:deal_springer_current	2730-7247;2730-7255	3048895-3
Hebammen Wissen (HebammenWissen)	2730-7247	2730-7255	2020	1	1				https://www.springer.com/journal/43877		473222		fulltext		Springer	Serial		DESPR:deal_springer_current	2730-7247;2730-7255	3048895-3
HEC Forum	0956-2737	1572-8498	1997	9	1				https://link.springer.com/journal/volumesAndIssues/10730		6313		fulltext		Springer Nature	Serial		DESPR:deal_springer	0956-2737;1572-8498	2015559-1
HEC Forum	0956-2737	1572-8498	1997	9	1				https://link.springer.com/journal/volumesAndIssues/10730		6313		fulltext		Springer Nature	Serial		DESPR:deal_springer	0956-2737;1572-8498	2015559-1
HEC Forum	0956-2737	1572-8498	2020	32	1				https://link.springer.com/journal/volumesAndIssues/10730		6313		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	0956-2737;1572-8498	2015559-1
HEC Forum	0956-2737	1572-8498	2020	32	1				https://link.springer.com/journal/volumesAndIssues/10730		6313		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	0956-2737;1572-8498	2015559-1
Heilberufe	0017-9604	1867-1535	2008	60	1				https://link.springer.com/journal/volumesAndIssues/58		110907		fulltext		Springer Medizin	Serial		DESPR:deal_springer	0017-9604;1867-1535	2468638-4
Heilberufe	0017-9604	1867-1535	2008	60	1				https://link.springer.com/journal/volumesAndIssues/58		110907		fulltext		Springer Medizin	Serial		DESPR:deal_springer	0017-9604;1867-1535	2468638-4
Heilberufe	0017-9604	1867-1535	2020	72	1				https://link.springer.com/journal/volumesAndIssues/58		110907		fulltext		Springer Medizin	Serial		DESPR:deal_springer_current	0017-9604;1867-1535	2468638-4
Heilberufe	0017-9604	1867-1535	2020	72	1				https://link.springer.com/journal/volumesAndIssues/58		110907		fulltext		Springer Medizin	Serial		DESPR:deal_springer_current	0017-9604;1867-1535	2468638-4
HeilberufeSCIENCE <Heilberufe science>		2190-2100	2010	1	1				https://link.springer.com/journal/volumesAndIssues/16024		136421		fulltext		Springer Medizin	Serial		DESPR:deal_springer	2190-2100	2520889-5
HeilberufeSCIENCE <Heilberufe science>		2190-2100	2010	1	1				https://link.springer.com/journal/volumesAndIssues/16024		136421		fulltext		Springer Medizin	Serial		DESPR:deal_springer	2190-2100	2520889-5
HeilberufeSCIENCE <Heilberufe science>		2190-2100	2020	11	1				https://link.springer.com/journal/volumesAndIssues/16024		136421		fulltext		Springer Medizin	Serial		DESPR:deal_springer_current	2190-2100	2520889-5
HeilberufeSCIENCE <Heilberufe science>		2190-2100	2020	11	1				https://link.springer.com/journal/volumesAndIssues/16024		136421		fulltext		Springer Medizin	Serial		DESPR:deal_springer_current	2190-2100	2520889-5
Helicobacter	1083-4389	1523-5378	1997	2					https://onlinelibrary.wiley.com/journal/15235378		5840		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	1083-4389;1523-5378	2020336-6
Heliyon		2405-8440	2015	1					https://www.sciencedirect.com/science/journal/24058440		237305		fulltext		Cell Press; Elsevier	Serial		ELDEA:deal_elsevier_core	2405-8440	2835763-2
Hellenic Journal of Surgery (2010-2020)	0018-0092	1868-8845	2010	82	1	2020	92	6	https://link.springer.com/journal/volumesAndIssues/13126		132086		fulltext		Springer Nature	Serial		DESPR:deal_springer	0018-0092;1868-8845	2546225-8
Hellenic Journal of Surgery (2010-2020)	0018-0092	1868-8845	2010	82	1	2020	92	6	https://link.springer.com/journal/volumesAndIssues/13126		132086		fulltext		Springer Nature	Serial		DESPR:deal_springer	0018-0092;1868-8845	2546225-8
Hellenic Journal of Surgery (2010-2020)	0018-0092	1868-8845	2020	92	1	2020	92	6	https://link.springer.com/journal/volumesAndIssues/13126		132086		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	0018-0092;1868-8845	2546225-8
Hellenic Journal of Surgery (2010-2020)	0018-0092	1868-8845	2020	92	1	2020	92	6	https://link.springer.com/journal/volumesAndIssues/13126		132086		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	0018-0092;1868-8845	2546225-8
Helvetica Chimica Acta	0018-019X	1522-2675	1999	82					https://onlinelibrary.wiley.com/journal/15222675		4058		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	0018-019X;1522-2675	1475013-2
HemaSphere: Open Access Journal of the European Hematology Association		2572-9241	2017	1					https://onlinelibrary.wiley.com/journal/25729241		314545		fulltext		Wiley; Wolters Kluwer	Serial		WIDEA:deal_wiley	2572-9241	2922183-3
Hematological Oncology	0278-0232	1099-1069	1996	14					https://onlinelibrary.wiley.com/journal/10991069		3659		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	0278-0232;1099-1069	2001443-0
Hemodialysis International	1480-0225	1542-4758	2003	7					https://onlinelibrary.wiley.com/journal/15424758		33705		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	1480-0225;1492-7535;1542-4758	2103570-2
Hepatobiliary & Pancreatic Diseases International (HBPD INT, 2011 -)	1499-3872		2011	10		2022	21	6	https://www.sciencedirect.com/science/journal/14993872		171859		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	1499-3872	2142442-1
Hepatobiliary & Pancreatic Diseases International (HBPD INT, 2011 -)	1499-3872		2011	10		2022	21	6	https://www.sciencedirect.com/science/journal/14993872		171859		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	1499-3872	2142442-1
Hepatology	0270-9139	1527-3350	1996	23		2022	76		https://onlinelibrary.wiley.com/journal/15273350		2889		fulltext		Wolters Kluwer Health ; American Association for the Study of Liver Diseases (formerly: Wiley-Blackwell - STM)	Serial		WIDEA:deal_wiley	0270-9139;1527-3350	1472120-X
Hepatology Communications		2471-254X	2017	1		2022	6		https://aasldpubs.onlinelibrary.wiley.com/journal/2471254X		252705		fulltext		Wolters Kluwer Health ; American Association for the Study of Liver Diseases (formerly Wiley)	Serial		WIDEA:deal_wiley	2471-254X	2881134-3
Hepatology International	1936-0533	1936-0541	2007	1	1				https://link.springer.com/journal/volumesAndIssues/12072		90710		fulltext		Springer	Serial		DESPR:deal_springer	1936-0533;1936-0541	2270316-0
Hepatology International	1936-0533	1936-0541	2007	1	1				https://link.springer.com/journal/volumesAndIssues/12072		90710		fulltext		Springer	Serial		DESPR:deal_springer	1936-0533;1936-0541	2270316-0
Hepatology International	1936-0533	1936-0541	2020	14	1				https://link.springer.com/journal/volumesAndIssues/12072		90710		fulltext		Springer	Serial		DESPR:deal_springer_current	1936-0533;1936-0541	2270316-0
Hepatology International	1936-0533	1936-0541	2020	14	1				https://link.springer.com/journal/volumesAndIssues/12072		90710		fulltext		Springer	Serial		DESPR:deal_springer_current	1936-0533;1936-0541	2270316-0
Hepatology Research (2007 -)	1386-6346	1872-034X	2007	37					https://onlinelibrary.wiley.com/journal/1872034X		87761		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	1386-6346;1872-034X	2006439-1
Herald of the Russian Academy of Sciences	1019-3316	1555-6492	2006	76	1				https://link.springer.com/journal/volumesAndIssues/11480		64361		fulltext		MAIK Nauka/Interperiodica ; Springer Science+Business Media	Serial		DESPR:deal_springer	1019-3316;1555-6492	2044580-5
Herald of the Russian Academy of Sciences	1019-3316	1555-6492	2006	76	1				https://link.springer.com/journal/volumesAndIssues/11480		64361		fulltext		MAIK Nauka/Interperiodica ; Springer Science+Business Media	Serial		DESPR:deal_springer	1019-3316;1555-6492	2044580-5
Herald of the Russian Academy of Sciences	1019-3316	1555-6492	2020	90	1				https://link.springer.com/journal/volumesAndIssues/11480		64361		fulltext		MAIK Nauka/Interperiodica ; Springer Science+Business Media	Serial		DESPR:deal_springer_current	1019-3316;1555-6492	2044580-5
Herald of the Russian Academy of Sciences	1019-3316	1555-6492	2020	90	1				https://link.springer.com/journal/volumesAndIssues/11480		64361		fulltext		MAIK Nauka/Interperiodica ; Springer Science+Business Media	Serial		DESPR:deal_springer_current	1019-3316;1555-6492	2044580-5
Heredity	0018-067X	1365-2540	2020	124					https://www.nature.com/hdy/volumes		20164		fulltext		Macmillan Publishers Limited, part of Springer Nature ; formerly Blackwell-Publishing	Serial		DESPR:deal_springer_current	0018-067X;1365-2540	2006446-9
Heredity	0018-067X	1365-2540	2020	124					https://www.nature.com/hdy/volumes		20164		fulltext		Macmillan Publishers Limited, part of Springer Nature ; formerly Blackwell-Publishing	Serial		DESPR:deal_springer_current	0018-067X;1365-2540	2006446-9
Hernia	1265-4906	1248-9204	1997	1	1				https://link.springer.com/journal/volumesAndIssues/10029		889		fulltext		Springer	Serial		DESPR:deal_springer	1265-4906;1248-9204	1481454-7
Hernia	1265-4906	1248-9204	1997	1	1				https://link.springer.com/journal/volumesAndIssues/10029		889		fulltext		Springer	Serial		DESPR:deal_springer	1265-4906;1248-9204	1481454-7
Hernia	1265-4906	1248-9204	2020	24	1				https://link.springer.com/journal/volumesAndIssues/10029		889		fulltext		Springer	Serial		DESPR:deal_springer_current	1265-4906;1248-9204	1481454-7
Hernia	1265-4906	1248-9204	2020	24	1				https://link.springer.com/journal/volumesAndIssues/10029		889		fulltext		Springer	Serial		DESPR:deal_springer_current	1265-4906;1248-9204	1481454-7
Herz : Cardiovascular Diseases	0340-9937	1615-6692	1997	22	1				https://link.springer.com/journal/volumesAndIssues/59		7842		fulltext		Springer Nature	Serial		DESPR:deal_springer	0340-9937;1615-6692	2016203-0
Herz : Cardiovascular Diseases	0340-9937	1615-6692	1997	22	1				https://link.springer.com/journal/volumesAndIssues/59		7842		fulltext		Springer Nature	Serial		DESPR:deal_springer	0340-9937;1615-6692	2016203-0
Herz : Cardiovascular Diseases	0340-9937	1615-6692	2020	45	1				https://link.springer.com/journal/volumesAndIssues/59		7842		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	0340-9937;1615-6692	2016203-0
Herz : Cardiovascular Diseases	0340-9937	1615-6692	2020	45	1				https://link.springer.com/journal/volumesAndIssues/59		7842		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	0340-9937;1615-6692	2016203-0
Herzschrittmachertherapie und Elektrophysiologie	0938-7412	1435-1544	1997	8	1				https://link.springer.com/journal/volumesAndIssues/399		2062		fulltext		Springer Nature	Serial		DESPR:deal_springer	0938-7412;1435-1544	1473154-X
Herzschrittmachertherapie und Elektrophysiologie	0938-7412	1435-1544	1997	8	1				https://link.springer.com/journal/volumesAndIssues/399		2062		fulltext		Springer Nature	Serial		DESPR:deal_springer	0938-7412;1435-1544	1473154-X
Herzschrittmachertherapie und Elektrophysiologie	0938-7412	1435-1544	2020	31	1				https://link.springer.com/journal/volumesAndIssues/399		2062		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	0938-7412;1435-1544	1473154-X
Herzschrittmachertherapie und Elektrophysiologie	0938-7412	1435-1544	2020	31	1				https://link.springer.com/journal/volumesAndIssues/399		2062		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	0938-7412;1435-1544	1473154-X
Heteroatom Chemistry (1990-1996)	1042-7163	1098-1071	1997	8		2018	29		https://onlinelibrary.wiley.com/journal/10981071		1941		fulltext		Wiley-Blackwell	Serial		WIDEA:deal_wiley	1042-7163;1098-1071	1483690-7
Heteroatom Chemistry (1998-)	1042-7163	1098-1071	2019						https://onlinelibrary.wiley.com/journal/1824		454042		fulltext		Wiley	Serial		WIDEA:deal_wiley	1042-7163;1098-1071	1483690-7
Heythrop Journal, The	0018-1196	1468-2265	1997	38					https://onlinelibrary.wiley.com/journal/14682265		7565		fulltext		Wiley-Blackwell - SSH 	Serial		WIDEA:deal_wiley	0018-1196;1468-2265	2016721-0
High Blood Pressure & Cardiovascular Prevention	1120-9879	1179-1985	2003	10	1				https://link.springer.com/journal/volumesAndIssues/40292		81949		fulltext		Springer ; Adis	Serial		DESPR:deal_springer	1120-9879;1179-1985	2192466-1
High Blood Pressure & Cardiovascular Prevention	1120-9879	1179-1985	2003	10	1				https://link.springer.com/journal/volumesAndIssues/40292		81949		fulltext		Springer ; Adis	Serial		DESPR:deal_springer	1120-9879;1179-1985	2192466-1
High Blood Pressure & Cardiovascular Prevention	1120-9879	1179-1985	2020	27	1				https://link.springer.com/journal/volumesAndIssues/40292		81949		fulltext		Springer ; Adis	Serial		DESPR:deal_springer_current	1120-9879;1179-1985	2192466-1
High Blood Pressure & Cardiovascular Prevention	1120-9879	1179-1985	2020	27	1				https://link.springer.com/journal/volumesAndIssues/40292		81949		fulltext		Springer ; Adis	Serial		DESPR:deal_springer_current	1120-9879;1179-1985	2192466-1
High Energy Chemistry	0018-1439	1608-3148	2000	34	1				https://link.springer.com/journal/volumesAndIssues/10733		15178		fulltext		Springer	Serial		DESPR:deal_springer	0018-1439;1608-3148	2057146-X
High Energy Chemistry	0018-1439	1608-3148	2000	34	1				https://link.springer.com/journal/volumesAndIssues/10733		15178		fulltext		Springer	Serial		DESPR:deal_springer	0018-1439;1608-3148	2057146-X
High Energy Chemistry	0018-1439	1608-3148	2020	54	1				https://link.springer.com/journal/volumesAndIssues/10733		15178		fulltext		Springer	Serial		DESPR:deal_springer_current	0018-1439;1608-3148	2057146-X
High Energy Chemistry	0018-1439	1608-3148	2020	54	1				https://link.springer.com/journal/volumesAndIssues/10733		15178		fulltext		Springer	Serial		DESPR:deal_springer_current	0018-1439;1608-3148	2057146-X
High Energy Density Physics	1574-1818	1878-0563	2005	1		2022	45		https://www.sciencedirect.com/science/journal/15741818		61776		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	1574-1818;1878-0563	2213634-4
High Energy Density Physics	1574-1818	1878-0563	2005	1		2022	45		https://www.sciencedirect.com/science/journal/15741818		61776		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	1574-1818;1878-0563	2213634-4
High Energy Density Physics	1574-1818	1878-0563	2023	46					https://www.sciencedirect.com/science/journal/15741818		61776		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	1574-1818;1878-0563	2213634-4
High Entropy Alloys & Materials	2731-5819	2731-5827	2023	1	1				https://link.springer.com/journal/44210/volumes-and-issues		512754		fulltext		Springer	Serial		DESPR:deal_springer_current	2731-5819;2731-5827	3129115-6
High Entropy Alloys & Materials	2731-5819	2731-5827	2023	1	1				https://link.springer.com/journal/44210/volumes-and-issues		512754		fulltext		Springer	Serial		DESPR:deal_springer_current	2731-5819;2731-5827	3129115-6
High Frequency		2470-6981	2018	1		2019	2		https://onlinelibrary.wiley.com/journal/24706981		268963		fulltext		Wiley	Serial		WIDEA:deal_wiley	2470-6981	2889542-3
High Temperature	0018-151X	1608-3156	2000	38	1				https://link.springer.com/journal/volumesAndIssues/10740		15179		fulltext		Springer Science+Business Media B.V. (formerly Kluwer Academic Publishers/Consultants Bureau)	Serial		DESPR:deal_springer	0018-151X;1608-3156	2057148-3
